"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/27/2020","AQS","410350004","2","10","ug/m3 SC","9","Klamath Falls - Peterson School","1","100.0000","81102","PM10 Total 0-10um STP","28900","Klamath Falls, OR","41","Oregon","035","Klamath","42.190296","-121.731369"
"06/02/2020","AQS","410350004","2","9","ug/m3 SC","8","Klamath Falls - Peterson School","1","100.0000","81102","PM10 Total 0-10um STP","28900","Klamath Falls, OR","41","Oregon","035","Klamath","42.190296","-121.731369"
"06/08/2020","AQS","410350004","2","4","ug/m3 SC","4","Klamath Falls - Peterson School","1","100.0000","81102","PM10 Total 0-10um STP","28900","Klamath Falls, OR","41","Oregon","035","Klamath","42.190296","-121.731369"
"06/14/2020","AQS","410350004","2","4","ug/m3 SC","4","Klamath Falls - Peterson School","1","100.0000","81102","PM10 Total 0-10um STP","28900","Klamath Falls, OR","41","Oregon","035","Klamath","42.190296","-121.731369"
"06/20/2020","AQS","410350004","2","10","ug/m3 SC","9","Klamath Falls - Peterson School","1","100.0000","81102","PM10 Total 0-10um STP","28900","Klamath Falls, OR","41","Oregon","035","Klamath","42.190296","-121.731369"
"06/26/2020","AQS","410350004","2","17","ug/m3 SC","16","Klamath Falls - Peterson School","1","100.0000","81102","PM10 Total 0-10um STP","28900","Klamath Falls, OR","41","Oregon","035","Klamath","42.190296","-121.731369"
"01/01/2020","AQS","410390059","1","3","ug/m3 SC","3","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/02/2020","AQS","410390059","1","12","ug/m3 SC","11","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/03/2020","AQS","410390059","1","9","ug/m3 SC","8","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/04/2020","AQS","410390059","1","7","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/05/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/06/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/07/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/08/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/09/2020","AQS","410390059","1","6","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/10/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/11/2020","AQS","410390059","1","6","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/12/2020","AQS","410390059","1","3","ug/m3 SC","3","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/13/2020","AQS","410390059","1","3","ug/m3 SC","3","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/14/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/15/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/16/2020","AQS","410390059","1","8","ug/m3 SC","7","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/17/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/18/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/19/2020","AQS","410390059","1","7","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/20/2020","AQS","410390059","1","16","ug/m3 SC","15","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/21/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/22/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/23/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/24/2020","AQS","410390059","1","7","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/25/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/26/2020","AQS","410390059","1","7","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/27/2020","AQS","410390059","1","3","ug/m3 SC","3","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/28/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/29/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/30/2020","AQS","410390059","1","6","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/31/2020","AQS","410390059","1","8","ug/m3 SC","7","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/01/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/02/2020","AQS","410390059","1","8","ug/m3 SC","7","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/03/2020","AQS","410390059","1","11","ug/m3 SC","10","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/04/2020","AQS","410390059","1","9","ug/m3 SC","8","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/05/2020","AQS","410390059","1","3","ug/m3 SC","3","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/06/2020","AQS","410390059","1","3","ug/m3 SC","3","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/07/2020","AQS","410390059","1","3","ug/m3 SC","3","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/08/2020","AQS","410390059","1","9","ug/m3 SC","8","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/09/2020","AQS","410390059","1","12","ug/m3 SC","11","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/10/2020","AQS","410390059","1","16","ug/m3 SC","15","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/11/2020","AQS","410390059","1","14","ug/m3 SC","13","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/12/2020","AQS","410390059","1","16","ug/m3 SC","15","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/13/2020","AQS","410390059","1","7","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/14/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/15/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/16/2020","AQS","410390059","1","6","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/17/2020","AQS","410390059","1","13","ug/m3 SC","12","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/18/2020","AQS","410390059","1","22","ug/m3 SC","20","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/19/2020","AQS","410390059","1","26","ug/m3 SC","24","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/20/2020","AQS","410390059","1","27","ug/m3 SC","25","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/21/2020","AQS","410390059","1","34","ug/m3 SC","31","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/22/2020","AQS","410390059","1","27","ug/m3 SC","25","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/23/2020","AQS","410390059","1","10","ug/m3 SC","9","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/24/2020","AQS","410390059","1","15","ug/m3 SC","14","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/25/2020","AQS","410390059","1","23","ug/m3 SC","21","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/26/2020","AQS","410390059","1","24","ug/m3 SC","22","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/27/2020","AQS","410390059","1","28","ug/m3 SC","26","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/28/2020","AQS","410390059","1","19","ug/m3 SC","18","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"02/29/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/01/2020","AQS","410390059","1","11","ug/m3 SC","10","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/02/2020","AQS","410390059","1","11","ug/m3 SC","10","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/03/2020","AQS","410390059","1","7","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/04/2020","AQS","410390059","1","12","ug/m3 SC","11","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/05/2020","AQS","410390059","1","14","ug/m3 SC","13","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/06/2020","AQS","410390059","1","8","ug/m3 SC","7","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/07/2020","AQS","410390059","1","3","ug/m3 SC","3","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/08/2020","AQS","410390059","1","8","ug/m3 SC","7","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/09/2020","AQS","410390059","1","16","ug/m3 SC","15","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/10/2020","AQS","410390059","1","18","ug/m3 SC","17","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/11/2020","AQS","410390059","1","19","ug/m3 SC","18","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/12/2020","AQS","410390059","1","15","ug/m3 SC","14","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/13/2020","AQS","410390059","1","14","ug/m3 SC","13","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/14/2020","AQS","410390059","1","3","ug/m3 SC","3","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/15/2020","AQS","410390059","1","5","ug/m3 SC","5","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/16/2020","AQS","410390059","1","12","ug/m3 SC","11","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/17/2020","AQS","410390059","1","16","ug/m3 SC","15","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/18/2020","AQS","410390059","1","19","ug/m3 SC","18","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/19/2020","AQS","410390059","1","16","ug/m3 SC","15","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/20/2020","AQS","410390059","1","33","ug/m3 SC","31","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/21/2020","AQS","410390059","1","22","ug/m3 SC","20","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/22/2020","AQS","410390059","1","12","ug/m3 SC","11","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/23/2020","AQS","410390059","1","6","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/24/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/25/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/26/2020","AQS","410390059","1","7","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/27/2020","AQS","410390059","1","12","ug/m3 SC","11","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/28/2020","AQS","410390059","1","6","ug/m3 SC","6","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/29/2020","AQS","410390059","1","2","ug/m3 SC","2","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/30/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"03/31/2020","AQS","410390059","1","4","ug/m3 SC","4","Eugene - Hwy 99 (E99)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.0672238","-123.1413524"
"01/04/2020","AQS","410390060","7","5","ug/m3 SC","5","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"01/10/2020","AQS","410390060","7","4","ug/m3 SC","4","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"01/16/2020","AQS","410390060","7","9","ug/m3 SC","8","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"01/22/2020","AQS","410390060","7","3","ug/m3 SC","3","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"01/28/2020","AQS","410390060","7","4","ug/m3 SC","4","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"02/03/2020","AQS","410390060","7","11","ug/m3 SC","10","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"02/09/2020","AQS","410390060","7","12","ug/m3 SC","11","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"02/15/2020","AQS","410390060","7","3","ug/m3 SC","3","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"02/21/2020","AQS","410390060","7","21","ug/m3 SC","19","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"02/27/2020","AQS","410390060","7","19","ug/m3 SC","18","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"03/04/2020","AQS","410390060","7","13","ug/m3 SC","12","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"03/10/2020","AQS","410390060","7","13","ug/m3 SC","12","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"03/16/2020","AQS","410390060","7","10","ug/m3 SC","9","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
"03/22/2020","AQS","410390060","7","9","ug/m3 SC","8","Eugene - AMAZON PARK (EAP)","1","100.0000","81102","PM10 Total 0-10um STP","21660","Eugene, OR","41","Oregon","039","Lane","44.026312","-123.083737"
